,x,y,token,label
272,1.6033617,0.041724384,ποσιν,non_medium
273,-0.50813097,-1.7513007,πηνελοπεια,non_medium
274,-1.1902457,0.9719064,πασι,non_medium
275,2.0469656,3.4394815,αιεν,non_medium
276,2.0043373,-1.0162562,οττι,non_medium
277,0.5201354,-1.4336764,κηρ,non_medium
278,0.34315467,-0.45593378,πολλοι,non_medium
279,0.91146994,-1.8313152,διι,non_medium
280,0.017297253,0.4488758,κεινος,non_medium
281,0.21478441,1.3174556,πασιν,non_medium
282,0.5791564,2.2020354,ηως,non_medium
283,-0.93409234,-1.220725,πεπνυμενος,medium
284,0.35359246,0.17886123,μευ,non_medium
285,1.5185543,-1.0793211,τρωεσσι,non_medium
286,2.6287887,-2.6223335,στηθεσσι,non_medium
287,1.9595586,-1.275451,ποτι,non_medium
288,2.0523314,-0.46206114,ημειβετʼ,medium
289,1.3105536,-0.47437358,στη,non_medium
290,-0.38974422,-0.47448313,ωκα,non_medium
291,-1.165523,-0.11566028,οδυσηα,non_medium
292,3.4095411,2.7162926,ερεω,non_medium
293,0.8048683,-0.70472246,καλον,non_medium
294,0.36301786,-0.04389727,πατερ,non_medium
295,0.36300987,-0.02328953,αυτη,non_medium
296,2.824236,-1.0726475,ουρανον,non_medium
297,0.85062116,-0.7517964,κυμα,non_medium
298,0.096086234,0.3300792,λαον,non_medium
299,5.823155,-0.3832492,μεγας,non_medium
300,1.274968,2.4863048,εσαν,non_medium
301,1.491285,0.017892051,ταχα,non_medium
302,1.159688,-0.51279527,σχεδον,non_medium
303,0.67897457,-0.670443,ησαν,non_medium
304,1.1520569,-1.5960379,οικῳ,non_medium
305,-0.27717954,-0.1429191,καρη,non_medium
306,-0.011105426,-1.8658895,προ,non_medium
307,0.9629644,4.4728327,αριστοι,non_medium
308,0.2783255,-1.6381267,προτι,non_medium
309,2.248199,-0.862418,εσσι,non_medium
310,-1.0456992,0.49067292,οικον,non_medium
311,1.3351884,0.0071110567,ατρεϊδης,non_medium
312,0.7875376,0.33572164,αρ,non_medium
313,0.7872728,1.928715,ικεσθαι,medium
314,5.1515713,-2.7160213,κυδος,non_medium
315,0.120703,0.425965,αλος,non_medium
316,1.4393164,2.7889426,πολλʼ,non_medium
317,-0.57523334,-0.40356484,μνηστηρας,non_medium
318,2.6381545,1.2445161,κλεος,non_medium
319,-0.4824369,-1.6708735,ειμι,non_medium
320,0.8977757,-0.88997716,αλλο,non_medium
321,1.4378656,-0.34048483,εποντο,medium
322,9.59759,1.151724,πριαμοιο,medium
323,3.191357,-0.8346803,ιδον,non_medium
324,0.67484975,-0.9259104,εκαστος,non_medium
325,1.4774117,-1.5015328,ους,non_medium
326,1.2425907,-0.299956,δημον,non_medium
327,0.71745783,-0.21950224,κρειων,non_medium
328,1.5319195,-0.71249294,εκτορα,non_medium
329,-1.6046654,-1.2479314,ουτω,non_medium
330,4.390027,1.3587854,πρωτα,non_medium
331,1.746834,1.426136,ποτνια,non_medium
332,1.2561076,-0.6650489,ολεθρον,non_medium
333,1.8540773,-2.9022965,κειται,medium
334,-0.22631666,0.19550364,δαναων,non_medium
335,0.8835949,-0.19831026,μεγʼ,non_medium
336,-1.5979522,0.6073981,οπως,non_medium
337,-1.8496369,-0.17423117,ιμεν,non_medium
338,0.08074252,-0.40698043,ιεναι,medium
339,0.3428149,-0.4630054,λλʼ,non_medium
340,3.2999232,-0.58719164,αργειων,non_medium
341,1.6279966,-0.026789892,τρωας,non_medium
342,0.0027385878,0.074252635,πυρ,non_medium
343,3.9179895,-2.1643696,ηματα,non_medium
344,1.6871659,-0.65748996,νεεσθαι,medium
345,2.6298976,0.8285019,τοξον,non_medium
346,1.648617,-0.35956752,εφαμην,medium
347,-0.4243344,0.07754103,φρενας,non_medium
348,0.48795733,-0.03498906,εχον,non_medium
349,1.9873412,-0.63931805,επεεσσι,non_medium
350,11.661646,-0.24596328,δωματα,non_medium
351,2.6125817,0.43615937,ενδον,non_medium
352,-0.23811653,-0.37692934,εσθλον,non_medium
353,2.6443584,0.20768674,εισι,non_medium
354,1.2612646,1.4914552,ειματα,non_medium
355,1.1811196,0.63044,φερων,non_medium
356,-0.88163877,-0.10206407,πατρι,non_medium
357,-0.008213403,0.63414913,μεγαροιο,medium
358,-0.59452015,-0.15912522,μηδε,non_medium
359,1.2059662,-0.030377548,μαχης,non_medium
360,4.7155256,1.6022727,αλληλους,non_medium
361,-1.7764052,0.14522134,εσσεται,medium
362,0.43216524,-0.76002175,διον,non_medium
363,0.20526215,-0.032771748,δωματʼ,medium
364,-1.003226,-0.12062648,αμφω,non_medium
365,-0.24441834,-0.74565554,νηι,non_medium
366,5.0405173,-1.1787465,οϊω,non_medium
367,2.3376515,-0.075252585,εσται,medium
368,1.9238877,0.16898252,χρη,non_medium
369,1.9947066,0.100246035,ιδε,non_medium
370,-0.77768147,-0.396069,περιφρων,non_medium
371,0.3439931,2.0444515,ημεν,non_medium
372,6.173771,-1.4364319,τειχος,non_medium
373,1.2338085,0.19368038,πολλον,non_medium
374,2.338871,-1.6130238,εισιν,non_medium
375,-0.19547184,0.67205256,πολεμον,non_medium
376,1.2567816,0.85942554,ανδρος,non_medium
377,0.7116322,0.8716776,ξεινος,non_medium
378,0.05571159,-1.0722327,μοιραν,non_medium
379,0.091448866,1.7710228,τουτο,medium
380,0.5196952,-0.09636906,αθανατοισι,non_medium
381,0.95005363,0.22752441,δημῳ,non_medium
382,1.6271102,-0.013598332,μηλα,non_medium
383,1.2131846,-2.0532393,αυτως,non_medium
384,-0.7096323,0.39080203,ηρχε,non_medium
385,-0.3308878,-1.3678745,θεοισιν,non_medium
386,5.989015,-1.8030707,γυναικων,non_medium
387,0.6212451,-0.332137,παλιν,non_medium
388,0.94279236,0.412425,ελων,non_medium
389,-1.4817735,-0.72442055,αγχι,non_medium
390,2.2521172,-0.5518266,ξεινε,non_medium
391,0.5835969,1.6860744,φιλην,non_medium
392,1.2661458,-0.7921997,νεστωρ,non_medium
393,-0.5876659,-0.4603827,χειρος,non_medium
394,1.7112652,1.3044778,οφθαλμοισιν,non_medium
395,0.8479252,-0.3298598,τευχεʼ,non_medium
396,3.0928059,1.1356306,θανατον,non_medium
397,0.9036535,4.4868355,επεεσσιν,non_medium
398,-1.3740407,-1.2948958,θυγατηρ,non_medium
399,-0.3986029,1.2741318,εχε,non_medium
400,-0.07413589,0.9260883,ηλθεν,non_medium
401,0.5320534,0.6910882,μηδʼ,non_medium
402,-0.72354037,-0.7998644,εκτορι,non_medium
403,1.3164839,-0.7282024,πυρι,non_medium
404,0.39310515,-0.918602,αλλους,non_medium
405,2.1331742,-0.8297338,οπισσω,non_medium
406,1.0136122,-0.2151249,αθηναιη,non_medium
407,2.2489967,1.3263595,εισω,non_medium
408,0.68119776,0.4815063,εχει,non_medium
409,-0.23137134,0.695776,στηθεσσιν,non_medium
410,-0.9080471,-1.0442617,αγαθος,non_medium
411,3.5791335,2.114666,χιτωνα,non_medium
412,0.8880114,2.3382113,δομον,non_medium
413,-2.570476,0.2867909,εχοντες,non_medium
414,-0.70665747,0.8511428,οσσε,non_medium
415,-1.9402139,-1.2800694,νηϊ,non_medium
416,-0.27993622,-0.23255002,αυθι,non_medium
417,1.6448935,-2.5718782,τοφρα,non_medium
418,0.05233774,-1.5994195,ινʼ,non_medium
419,2.2308116,-1.4760795,μελαιναν,non_medium
420,0.6693914,-1.1026462,δορυ,non_medium
421,-0.067862876,-0.53779334,πρωτος,non_medium
422,-0.7685679,-0.7337515,διʼ,non_medium
423,0.10843622,-0.72394425,ποποι,non_medium
424,1.7166963,0.23277189,γαιης,non_medium
425,-1.3666611,-0.05189248,θεοισι,non_medium
426,-0.3953255,-1.297629,εειπεν,non_medium
427,-0.6278466,-0.9636258,ειπω,non_medium
428,1.8639565,0.25855076,ταχιστα,non_medium
429,-1.488309,0.80094486,οδον,non_medium
430,0.32616395,2.1428258,οξυ,non_medium
431,0.37792912,-0.9382243,δακρυ,non_medium
432,3.066222,-1.1183827,ηελιος,non_medium
433,2.959408,3.5369647,ουχ,non_medium
434,0.9648943,-0.73915243,αλγεα,non_medium
435,1.835601,0.11084352,παλλας,non_medium
436,0.62823147,-3.2104096,μυθων,non_medium
437,-0.11017597,-0.30200863,ποντῳ,non_medium
438,0.50390977,-0.5824917,βροτων,non_medium
439,3.2904482,-1.3195584,νεων,non_medium
440,6.1691465,11.074408,νηες,non_medium
441,0.57062596,-1.0348569,πολυτλας,non_medium
442,1.2260194,0.21127848,ποσειδαων,non_medium
443,1.0353707,-0.761406,υπνος,non_medium
444,0.52081454,-0.10371704,ηρως,non_medium
445,0.8209264,0.87372893,ενθεν,non_medium
446,2.3995402,-0.12159606,επην,non_medium
447,0.36903116,-1.013606,καδ,non_medium
448,4.802551,0.22603534,φαιηκων,non_medium
449,1.1623743,0.8274253,υιες,non_medium
450,-1.2133527,0.8445382,δωκε,non_medium
451,2.9163032,0.25091106,τοδʼ,non_medium
452,0.310716,0.13646315,οικαδʼ,non_medium
453,1.7695563,-0.78747267,εινεκα,non_medium
454,1.4349995,-0.0065105087,ζευ,non_medium
455,0.9461544,-1.1143802,φημι,non_medium
456,-0.18582644,0.7725734,βοην,non_medium
457,1.1949192,-0.44173312,πυρος,non_medium
458,-0.12687565,0.4516379,ομιλον,non_medium
459,0.42606324,2.2971232,τηλεμαχον,non_medium
460,2.2092588,2.9979193,εμειο,medium
461,2.5354638,1.5671457,αιγιοχοιο,medium
