word|function|count
θρίξ|obj|22
κορώνη|obj|22
ὄνομα|obj|22
καπνός|obj|22
κάνεον|obj|22
σῶμα|obj|22
ἡγεμών|obj|22
δύο|obj|22
ὀρυμαγδός|obj|22
αἰχμή|obj|22
ἀλκί|obj|22
βιός|obj|22
σκόλοψ|obj|22
τύμβος|obj|22
πάντῃ|obj|22
ὀρέγω|obj|21
θέω|obj|21
γένειον|obj|21
θεράπων|obj|21
πέμπω|obj|21
τίνω|obj|21
ἐρύκω|obj|21
λανθάνω|obj|21
ἔδω|obj|21
ὄσσε|obj|21
ζωστήρ|obj|21
μέσαυλος|obj|21
Λῆμνος|obj|21
χορός|obj|21
γενεά|obj|21
Τροίαθεν|obj|21
ἀρνός|obj|21
εἷς|obj|21
τέρας|obj|21
μάρναμαι|obj|21
ἔρδω|obj|21
πατρώιος|obj|21
ὄνειρος|obj|21
Κρήτη|obj|21
ποτής|obj|21
πῆ|obj|21
φῆμις|obj|21
λίσσομαι|obj|20
ἀτάσθαλος|obj|20
αὐλή|obj|20
ῥήγνυμι|obj|20
ζόφος|obj|20
λαῖτμα|obj|20
κῆτος|obj|20
ἆσσον|obj|20
φύζα|obj|20
ἀριστεύς|obj|20
δένδρεον|obj|20
ὁρμή|obj|20
πρόσωπον|obj|20
θάρσος|obj|20
ἴκρια|obj|20
λώβη|obj|20
δίκη|obj|20
κλισίηθεν|obj|20
ἀνέχω|obj|20
χραισμέω|obj|20
κλαίω|obj|20
τοῖχος|obj|20
νοστέω|obj|20
ἄλφιτον|obj|20
ῥῆγος|obj|20
νεβρός|obj|20
ὄρνις|obj|20
κάλλος|obj|20
δίω|obj|20
ὄζος|obj|20
φημί|obj|20
Κύκλωψ|obj|20
δόμονδε|obj|20
καταπαύω|obj|20
Ἀντίνοος|obj|20
φύλαξ|obj|19
δοῦπος|obj|19
οἶτος|obj|19
ζώω|obj|19
ἀπάτη|obj|19
κολεόν|obj|19
ἄντυξ|obj|19
φθόγγος|obj|19
Ἀντίλοχος|obj|19
ἔριον|obj|19
Ἑλλάς|obj|19
γόνος|obj|19
ἀυτμή|obj|19
ξένιος|obj|19
ἄμφω|obj|19
ἐγγύθεν|obj|19
ἀσάμινθος|obj|19
οὐλοχύται|obj|19
κεῖμαι|obj|19
σός|obj|19
Ἔρεβος|obj|19
αὐτόθι|obj|19
κνῖσα|obj|19
τυρός|obj|19
ἱππεύς|obj|19
ἱδρώς|obj|19
βρῶσις|obj|19
κτέρεα|obj|19
πεῖσμα|obj|19
γένος|obj|19
ἄνθος|obj|19
Ἀΐδης|obj|18
ἀπονοστέω|obj|18
ἐσχατιά|obj|18
ἐξαλαπάζω|obj|18
Χάρυβδις|obj|18
νόσος|obj|18
πνοή|obj|18
σκοπός|obj|18
ἱερόν|obj|18
τῇ|obj|18
φωνή|obj|18
κτῆσις|obj|18
κεραυνός|obj|18
Ἶρις|obj|18
Χρυσηίς|obj|18
κλόνος|obj|18
τέρμα|obj|18
λόφος|obj|18
ἐάω|obj|18
σάρξ|obj|18
αἶσχος|obj|18
πρυμνήσιος|obj|18
πίναξ|obj|18
βωμός|obj|18
γέφυρα|obj|18
ἀνάσσω|obj|18
χηλός|obj|18
τέρπω|obj|18
γιγνώσκω|obj|18
πόρω|obj|18
λέκτρον|obj|18
εὕδω|obj|18
βουλεύω|obj|17
εὔχομαι|obj|17
μέλλω|obj|17
κιχάνω|obj|17
ἅπτω|obj|17
πῆχυς|obj|17
μελία|obj|17
νευρή|obj|17
ποινή|obj|17
Ὠρίων|obj|17
Ἰθάκηνδε|obj|17
πῶυ|obj|17
πέλεια|obj|17
πάσσαλος|obj|17
ἥμισυς|obj|17
πῶμα|obj|17
ὦνος|obj|17
ὄνειδος|obj|17
ῥηγμίν|obj|17
οἰήιον|obj|17
οἰκεύς|obj|17
ἔντερον|obj|17
νοέω|obj|17
πυρκαιά|obj|17
σπλάγχνον|obj|17
Πηλείδης|obj|17
στάθμη|obj|17
ποτός|obj|17
ἅλμη|obj|17
ἐσθής|obj|17
ζωός|obj|17
δμώς|obj|17
Φθία|obj|17
ἀλωή|obj|17
ἀλύσκω|obj|17
ᾗ|obj|17
Τροίανδε|obj|17
Ἑρμῆς|obj|17
μέθυ|obj|17
ἄω|obj|16
τένων|obj|16
ἔραζε|obj|16
κελεύω|obj|16
ἐφέπω|obj|16
ἀγείρω|obj|16
οὐλή|obj|16
τάφος|obj|16
ἱμάσθλη|obj|16
δράκων|obj|16
σκόπελος|obj|16
παλάμη|obj|16
οὐτάω|obj|16
ἄκων|obj|16
κοῖτος|obj|16
ἀποπλέω|obj|16
ἴς|obj|16
ἐγγύς|obj|16
ἐνώπια|obj|16
χώρα|obj|16
πήληξ|obj|16
μυχός|obj|16
λαῖφος|obj|16
Πυλόνδε|obj|16
μέτειμι|obj|16
τείρω|obj|16
κειμήλιον|obj|16
θωρήσσω|obj|16
ξύλοχος|obj|16
βρότος|obj|16
φαγεῖν|obj|16
φαίνω|obj|16
ἐκφεύγω|obj|16
ζώνη|obj|16
ἀγκών|obj|16
Ἦλις|obj|16
ἄγγος|obj|16
μισθός|obj|16
ἀσκός|obj|16
ἔγκατα|obj|16
τρυφάλεια|obj|16
πλευρά|obj|16
ἄνωγα|obj|16
ἀμβροσίη|obj|16
δέχομαι|obj|16
ἄλεισον|obj|15
Ὠκεανός|obj|15
ἄχνη|obj|15
ἀλάλημαι|obj|15
ἀπωθέω|obj|15
περάω|obj|15
ἰσχίον|obj|15
ὠθέω|obj|15
πλεῖστος|obj|15
ἐξελαύνω|obj|15
βραχίων|obj|15
μοχλός|obj|15
νόσφι|obj|15
ὑπερβασία|obj|15
ζεύγνυμι|obj|15
πη|obj|15
χρέος|obj|15
ἄχος|obj|15
ἐδητύς|obj|15
κυκεών|obj|15
ἐμπίπλημι|obj|15
κύπελλον|obj|15
πληγή|obj|15
ἀλοιφή|obj|15
δρόμος|obj|15
θέμεθλα|obj|15
πόρος|obj|15
ἀπόλλυμι|obj|15
νέα|obj|15
ὑψόσε|obj|15
ἐπακούω|obj|15
Πουλυδάμας|obj|15
ἄλλῃ|obj|15
τρώς|obj|15
πρόσω|obj|15
τλάω|obj|15
στοναχή|obj|14
ἔσθω|obj|14
τρίαινα|obj|14
ὀδούς|obj|14
ἐμπίμπρημι|obj|14
ἐρεθίζω|obj|14
μεθίημι|obj|14
ἱκέτης|obj|14
πρό|obj|14
λουτρόν|obj|14
ἐπίκλησις|obj|14
κολοσυρτός|obj|14
δηιόω|obj|14
ζυγός|obj|14
ἐρωή|obj|14
ἐρῶ|obj|14
ψεῦδος|obj|14
ἀγρόνδε|obj|14
δαίνυμι|obj|14
νημερτής|obj|14
κρῖ|obj|14
ὀτρύνω|obj|14
μίμνω|obj|14
λίμνη|obj|14
πονέω|obj|14
ὀφρύς|obj|14
Θόας|obj|14
καθύπερθε|obj|14
θείνω|obj|14
βόθρος|obj|14
γάλα|obj|14
ὄπισθεν|obj|14
σώζω|obj|14
πτερόν|obj|14
σημαίνω|obj|14
μέλαθρον|obj|14
Ὀρχομενός|obj|14
ᾍδης|obj|14
πυρά|obj|14
ἱερεύω|obj|14
πέπνυμαι|obj|14
φύξις|obj|14
Αὐτομέδων|obj|13
ἀνίστημι|obj|13
ὁμηλικία|obj|13
ἀφαιρέω|obj|13
ὄλβος|obj|13
ἐκτελέω|obj|13
ἄκρα|obj|13
ἐξέρχομαι|obj|13
τέμενος|obj|13
ποιέω|obj|13
θύελλα|obj|13
ἐπισεύω|obj|13
Σπάρτη|obj|13
ἐκεῖθεν|obj|13
δυσμενής|obj|13
ἀνδρότης|obj|13
τολυπεύω|obj|13
Ἀγήνωρ|obj|13
ὁμοκλή|obj|13
ἔριφος|obj|13
μαστός|obj|13
Κεβριόνης|obj|13
ἐνοπή|obj|13
λέγω|obj|13
κλῆρος|obj|13
ἕδρα|obj|13
ὄπις|obj|13
πατέομαι|obj|13
ἱκάνω|obj|13
Ἐφύρα|obj|13
Τεῦκρος|obj|13
γύαλον|obj|13
ζῶ|obj|13
δηριάομαι|obj|13
διαπέρθω|obj|13
δάμνημι|obj|13
διαρραίω|obj|13
ἐμβάλλω|obj|13
ὅπη|obj|13
νηδύς|obj|13
βάζω|obj|13
λειμών|obj|13
Ἀλκίνοος|obj|13
λίς|obj|13
λαιμός|obj|13
θεοπροπία|obj|13
Τένεδος|obj|13
ῥώψ|obj|13
ἀμφιφορεύς|obj|13
Ἐννοσίγαιος|obj|13
δέμας|obj|13
σειρά|obj|13
πένομαι|obj|13
μαίνομαι|obj|13
ζεύς|obj|13
κρήνη|obj|13
ἐρέτης|obj|13
κτύπος|obj|13
λαγῶς|obj|13
Θήβη|obj|12
στρέφω|obj|12
κάρτος|obj|12
ἀναιρέω|obj|12
ῥινόν|obj|12
Ἐρινύς|obj|12
ἅλαδε|obj|12
Κίρκη|obj|12
κώπη|obj|12
Θῆβαι|obj|12
ῥάπτω|obj|12
Σχερία|obj|12
ἐσχάρα|obj|12
ῥίον|obj|12
διώκω|obj|12
γῆ|obj|12
ἀριστερός|obj|12
ἀφορμάω|obj|12
δόρπος|obj|12
ῥυμός|obj|12
ὀφέλλω|obj|12
ῥέθος|obj|12
κύκλος|obj|12
Λυρνησσός|obj|12
ἐλεός|obj|12
μάσταξ|obj|12
τρόπις|obj|12
ἔναυλος|obj|12
Ὀπόεις|obj|12
γραῦς|obj|12
ὄψις|obj|12
Μέντωρ|obj|12
δείκνυμι|obj|12
φυτόν|obj|12
σίαλος|obj|12
ἀχεύω|obj|12
ἄγκος|obj|12
ὅμαδος|obj|12
ἀναβαίνω|obj|12
δρῦς|obj|12
φήμη|obj|12
ὄνειαρ|obj|12
γαλήνη|obj|12
δαλός|obj|12
ἐξοπίσω|obj|12
πέλαγος|obj|12
φηγός|obj|12
ἄντρον|obj|12
νέκταρ|obj|12
ἄργυρος|obj|12
κλαυθμός|obj|12
ἐγχείη|obj|12
Κύπρος|obj|12
φάλος|obj|12
Παίων|obj|12
κομίζω|obj|12
ἄκμων|obj|12
γηθέω|obj|12
αἶσα|obj|12
δηλέομαι|obj|12
λαμβάνω|obj|12
Πέργαμος|obj|12
βηλός|obj|12
δαίδαλος|obj|12
ἐπαίσσω|obj|11
ἄκρον|obj|11
παρίστημι|obj|11
οἶδα|obj|11
ῥάβδος|obj|11
ὑγρός|obj|11
λωτός|obj|11
βένθος|obj|11
πεδάω|obj|11
καλέω|obj|11
καταβαίνω|obj|11
κόσμος|obj|11
κοτύλη|obj|11
κῆπος|obj|11
πτωχός|obj|11
ἀεικής|obj|11
ὑφορβός|obj|11
αἴσιμος|obj|11
ἐργάζομαι|obj|11
πείρινς|obj|11
Πήδασος|obj|11
ὅρμος|obj|11
εἰσοράω|obj|11
ἐφημοσύνη|obj|11
παλλακίς|obj|11
πλοῦτος|obj|11
ὄψον|obj|11
ξενίζω|obj|11
Λαομέδων|obj|11
αἰνείας|obj|11
κομιδή|obj|11
βαίνω|obj|11
λαῖλαψ|obj|11
ἐντανύω|obj|11
ὁμίχλη|obj|11
ἄλειφαρ|obj|11
παλαιός|obj|11
Καδμεῖος|obj|11
χαλεπαίνω|obj|11
Παρνασός|obj|11
κότος|obj|11
κρατέω|obj|11
ὁμοκλητήρ|obj|11
Κίκονες|obj|11
νομός|obj|11
ἔλδωρ|obj|11
ναίω|obj|11
ἰαύω|obj|11
τάλαρος|obj|11
Ἀίδης|obj|11
πάρειμι|obj|11
ἀπάνευθε|obj|11
ἐμπρήθω|obj|11
σκύλαξ|obj|11
ἑρμίς|obj|11
ἱερεῖον|obj|11
ἐνιπή|obj|11
νύμφη|obj|11
μέτωπον|obj|11
σχεδόν|obj|11
ἄρτιος|obj|11
κνήμη|obj|11
Αἶσα|obj|11
σκοπιά|obj|11
γουνός|obj|11
πελάζω|obj|11
ὁμοιόω|obj|11
θύω|obj|11
κρόταφος|obj|11
ἄγγελος|obj|11
κνημίς|obj|11
κυδοιμός|obj|10
ἔρομαι|obj|10
δοκός|obj|10
γναθμός|obj|10
Ἀστεροπαῖος|obj|10
πῖαρ|obj|10
Μαχάων|obj|10
ἀκμόθετον|obj|10
γλῶσσα|obj|10
ἄγριος|obj|10
ἐπίκουρος|obj|10
ἑτέρωσε|obj|10
κρόσσαι|obj|10
τόκος|obj|10
δέω|obj|10
προχοή|obj|10
ὁπόσος|obj|10
κενεών|obj|10
οἰνοχόος|obj|10
κλῖμαξ|obj|10
ἵμερος|obj|10
δάπεδον|obj|10
σφαῖρα|obj|10
θρῆνυς|obj|10
ἀλείφω|obj|10
χάζω|obj|10
τοσοῦτος|obj|10
στερέω|obj|10
Φοῖνιξ|obj|10
ἑανός|obj|10
Πολύδωρος|obj|10
χήν|obj|10
ἀντιβολέω|obj|10
ἀγορήνδε|obj|10
ῥίζα|obj|10
κρημνός|obj|10
χαίρω|obj|10
ἴχνιον|obj|10
δίπτυχος|obj|10
ἔτης|obj|10
ὀδών|obj|10
ἐρέσσω|obj|10
φράζω|obj|10
ἐφίημι|obj|10
ὤψ|obj|10
βοή|obj|10
ὀρχηστύς|obj|10
πέλω|obj|10
κάπρος|obj|10
ῥινός|obj|10
Χρύση|obj|10
Μηριόνης|obj|10
κατέρχομαι|obj|10
φοβέω|obj|10
στήλη|obj|10
ἀπεῖπον|obj|10
ἀληθής|obj|10
μῶλος|obj|10
κτέαρ|obj|10
̓ἀθήνη|obj|10
ἤρα|obj|10
ἐποτρύνω|obj|10
μελέδημα|obj|10
ἐνέπω|obj|10
αὖλις|obj|10
Τρῳάς|obj|10
δέρκομαι|obj|10
γεραιός|obj|10
Δωδώνη|obj|10
Παίονες|obj|10
ἀρχός|obj|10
καίω|obj|10
κλείω|obj|10
συφεός|obj|10
ἀφροσύνη|obj|10
λύγος|obj|10
κοῦρος|obj|10
πρύμνα|obj|10
ἁλιεύς|obj|10
ἐπαμύνω|obj|9
βῆσσα|obj|9
σύνειμι|obj|9
βίος|obj|9
κρουνός|obj|9
ὑπισχνέομαι|obj|9
Εὐρύκλεια|obj|9
ἑδριάω|obj|9
ἀχλύς|obj|9
ἀριθμέω|obj|9
δεκάς|obj|9
μενοεικής|obj|9
μυρίος|obj|9
Ἱππασίδης|obj|9
Βελλεροφόντης|obj|9
ἐποίχομαι|obj|9
προέχω|obj|9
ἀφικνέομαι|obj|9
Εὐρύμαχος|obj|9
τέχνη|obj|9
ἕλωρ|obj|9
φυτεύω|obj|9
ἀποφθίνω|obj|9
ἄρος|obj|9
Περσεφόνεια|obj|9
καθεύδω|obj|9
κλιτύς|obj|9
ἀρή|obj|9
εὐχωλή|obj|9
ἠνορέη|obj|9
Ταλθύβιος|obj|9
πλήσσω|obj|9
στορέννυμι|obj|9
κατακαίω|obj|9
εὐνάω|obj|9
ὀπτάω|obj|9
βρώμη|obj|9
βάλανος|obj|9
ὁπότερος|obj|9
κατανεύω|obj|9
θήρα|obj|9
νεικέω|obj|9
αἰών|obj|9
πυθμήν|obj|9
αἰζηός|obj|9
βέλεμνον|obj|9
φύγαδε|obj|9
κεδνός|obj|9
ἐκπέρθω|obj|9
Πήλιον|obj|9
Ἀρίσβη|obj|9
θυμοφθόρος|obj|9
πενθερός|obj|9
ὧδε|obj|9
μνηστύς|obj|9
κόπρος|obj|9
χέρνιψ|obj|9
ἀναφαίνω|obj|9
μέρμερος|obj|9
Ῥαδάμανθυς|obj|9
ἔοικα|obj|9
ἀγηνορία|obj|9
ξεινοδόκος|obj|9
τηλόθεν|obj|9
ἐπίσταμαι|obj|9
παῦρος|obj|9
σημάντωρ|obj|9
Τυδεύς|obj|9
ἀρά|obj|9
ἄλαλκε|obj|9
χολόω|obj|9
ζῶμα|obj|9
φορέω|obj|9
ἰθύς|obj|9
πηδάλιον|obj|9
Ἀθῆναι|obj|9
αὖθις|obj|9
κλισίηνδε|obj|9
γνωτός|obj|9
πύρνον|obj|9
δείδω|obj|9
ἡμιπέλεκκον|obj|9
κοιμάω|obj|9
Δηίφοβος|obj|9
ἀεικίζω|obj|9
ἀλιταίνω|obj|8
ἄροτρον|obj|8
ἡμέτερος|obj|8
νήχω|obj|8
ἔθειρα|obj|8
εὐφροσύνη|obj|8
ὄμνυμι|obj|8
ἀναίδεια|obj|8
πάτρη|obj|8
μητίομαι|obj|8
ἤπιος|obj|8
ἐντός|obj|8
κλονέω|obj|8
Θέτις|obj|8
Πάρις|obj|8
Πλειάδες|obj|8
Βοώτης|obj|8
ἄρκτος|obj|8
ἄρτος|obj|8
παρδαλέη|obj|8
νομεύς|obj|8
Βρισηίς|obj|8
σόλος|obj|8
ἡνίον|obj|8
ἕρμα|obj|8
μηνιθμός|obj|8
Ἀστύνοος|obj|8
Κεφαλλήν|obj|8
φθογγή|obj|8
τέρσομαι|obj|8
ἀπειλή|obj|8
ἀγλαία|obj|8
κάπη|obj|8
ζειά|obj|8
Ἶλος|obj|8
χρίω|obj|8
Ἀργειφόντης|obj|8
εὐδικία|obj|8
κριθή|obj|8
τέγος|obj|8
ἐξέρομαι|obj|8
λήιον|obj|8
θητεύω|obj|8
ὀρχέομαι|obj|8
Τειρεσίης|obj|8
δίνη|obj|8
ἀφραδία|obj|8
ἠλάκατα|obj|8
ἄρχω|obj|8
ἑός|obj|8
ἐναίρω|obj|8
ἐντίθημι|obj|8
ἐρίζω|obj|8
ἀθηρηλοιγός|obj|8
ἐφύπερθε|obj|8
ἐπιπλέω|obj|8
κνημός|obj|8
ἄκρις|obj|8
δίψα|obj|8
τανύω|obj|8
ἄγνυμι|obj|8
καλύπτρα|obj|8
ἀμέρδω|obj|8
ματάω|obj|8
ἐκφέρω|obj|8
Τρωιός|obj|8
Θόων|obj|8
Δάρδανος|obj|8
πεύκη|obj|8
ἀφυσγετός|obj|8
Ἀσκάλαφος|obj|8
εὑρίσκω|obj|8
ἔχμα|obj|8
Πτελεός|obj|8
Ἕλενος|obj|8
ἀγκοίνη|obj|8
εἴδωλον|obj|8
ὀρός|obj|8
ἐλέφας|obj|8
δωτίνη|obj|8
Φυλάκη|obj|8
Νηλεύς|obj|8
δάκνω|obj|8
τελαμών|obj|8
μυρίκη|obj|8
σπεύδω|obj|8
ἐπαυρέω|obj|8
Βορέας|obj|8
ἀγχίμολος|obj|8
ἰωκή|obj|8
ἐλάτη|obj|8
ἀρείων|obj|8
αἰπόλιον|obj|8
ἀνάπτω|obj|8
ξεινήιον|obj|8
φῦσα|obj|8
θέσφατος|obj|8
ὀρχηθμός|obj|8
νικάω|obj|8
χεῖλος|obj|8
ὀπίστατος|obj|8
λύθρον|obj|8
ἄελλα|obj|8
πτέρυξ|obj|8
κυλίνδω|obj|8
γέλως|obj|8
κυνέω|obj|8
ἀλέομαι|obj|8
ἀμαλδύνω|obj|8
γαμφηλαί|obj|8
εἰκοσάβοιος|obj|8
ζωή|obj|8
κορέννυμι|obj|8
ὄρνυμι|obj|8
καταδύω|obj|8
ἀπεχθάνομαι|obj|7
ἄπειμι|obj|7
λιπάω|obj|7
ὀπάζω|obj|7
ἄγαμαι|obj|7
ἐγκέφαλος|obj|7
ἐπίηρα|obj|7
σφυρόν|obj|7
πρότονοι|obj|7
οὐρά|obj|7
διδάσκω|obj|7
ἐφόλκαιον|obj|7
φέβομαι|obj|7
ἐπαρήγω|obj|7
Λυκάων|obj|7
μεταλλάω|obj|7
φθία|obj|7
σελήνη|obj|7
κατέδω|obj|7
πολίτης|obj|7
ἀλαοσκοπιά|obj|7
παρηορία|obj|7
καλός|obj|7
Λιβύη|obj|7
ὀδύρομαι|obj|7
αἰγανέη|obj|7
κηρός|obj|7
ἴσος|obj|7
μίτρα|obj|7
ὁμοῦ|obj|7
ὑμέτερος|obj|7
μετόπισθε|obj|7
θῆλυς|obj|7
δεῦτε|obj|7
ἄλλοθεν|obj|7
ῥαίω|obj|7
ἀμφικαλύπτω|obj|7
ἀνεψιός|obj|7
Ἀγχίσης|obj|7
μιμνάζω|obj|7
ἀποτίνω|obj|7
ἀποκτείνω|obj|7
ὕμνος|obj|7
αἱμασιά|obj|7
Κῶς|obj|7
ὄκνος|obj|7
θάμνος|obj|7
ἱερεύς|obj|7
Λέλεγες|obj|7
ἐλεγχείη|obj|7
στόρνυμι|obj|7
ἀποστείχω|obj|7
ἐπεύχομαι|obj|7
κοντός|obj|7
ὑπερέχω|obj|7
ὀπωπή|obj|7
πέτρος|obj|7
Φρύγιος|obj|7
ὄχθη|obj|7
θνητός|obj|7
εἶδος|obj|7
ἐπιγουνίς|obj|7
Μέδων|obj|7
ὀλοφώιος|obj|7
Ὀρέστης|obj|7
φλέψ|obj|7
πρόσθεν|obj|7
ὅμοιος|obj|7
ἐξαλαόω|obj|7
ἐρινεός|obj|7
ἐξαπατάω|obj|7
κραίνω|obj|7
ἐγείρω|obj|7
Πηνειός|obj|7
ἁλίσκομαι|obj|7
θυρεός|obj|7
Ἶρος|obj|7
Μενοιτιάδης|obj|7
καλάμη|obj|7
Ἐλεών|obj|7
λῦμα|obj|7
ὑπεκφεύγω|obj|7
κασσίτερος|obj|7
αἴσυλος|obj|7
ἱέραξ|obj|7
μεθύω|obj|7
πυλαωρός|obj|7
ἁρμονία|obj|7
χείρων|obj|7
θᾶκος|obj|7
οἴχομαι|obj|7
χαλκέων|obj|7
ἀπαγγέλλω|obj|7
ἀλλοδαπός|obj|7
Αἰτωλός|obj|7
Ὑπερησίη|obj|7
πλησίος|obj|7
σκύζομαι|obj|7
ἀπάγω|obj|7
μηχανάομαι|obj|7
Εὐπείθης|obj|7
ἀκουάζομαι|obj|7
πλήθω|obj|7
ἐγχέω|obj|7
χάλαζα|obj|7
ἀντίος|obj|7
κέραμος|obj|7
κεύθω|obj|7
λιμός|obj|7
δίσκος|obj|7
ἱππόθεν|obj|7
ἀποδατέομαι|obj|7
τέταρτος|obj|7
παλάσσω|obj|7
οἶμα|obj|7
πέλεθρον|obj|7
ὀμφαλός|obj|7
θαιρός|obj|7
ἀκρόπολις|obj|7
ἤια|obj|7
Δημόδοκος|obj|7
φυλακεύς|obj|7
δάος|obj|7
ἐπιτρέπω|obj|7
δέσποινα|obj|7
Εὔμαιος|obj|7
ἐφορμάω|obj|7
εὐφραίνω|obj|6
προιάπτω|obj|6
τίκτω|obj|6
διέξειμι|obj|6
κατερύκω|obj|6
νεᾶνις|obj|6
ἀράομαι|obj|6
λήγω|obj|6
πραπίδες|obj|6
ἐναρίζω|obj|6
ἐρητύω|obj|6
ἐπικεράννυμι|obj|6
Φιλομηλεΐδης|obj|6
Πιερία|obj|6
Ἀκάμας|obj|6
Ἀχαιίς|obj|6
περιωπή|obj|6
στεροπή|obj|6
ἀγρόθεν|obj|6
πόα|obj|6
ὁποτέρωθε|obj|6
Λητώ|obj|6
ἴσχιον|obj|6
φυλακή|obj|6
ἀλαπάζω|obj|6
ἀνίημι|obj|6
δάπτω|obj|6
οἴαξ|obj|6
ἀπορρίπτω|obj|6
ἀποδίδωμι|obj|6
εἰσείδω|obj|6
μαντοσύνη|obj|6
στείχω|obj|6
Ἄρνη|obj|6
Ἀρίων|obj|6
ἐγώγε|obj|6
πηός|obj|6
βόσκω|obj|6
ἀνθρακιά|obj|6
κρατευταί|obj|6
ἄωτον|obj|6
ἔχθος|obj|6
διχθά|obj|6
ἄνειμι|obj|6
Αἰθίοψ|obj|6
κλέπτω|obj|6
Διόθεν|obj|6
διέρχομαι|obj|6
λείβω|obj|6
ὄγχνη|obj|6
Ζέφυρος|obj|6
ἱστοπέδη|obj|6
ἴσχω|obj|6
Θρασυμήδης|obj|6
ἀήτης|obj|6
γελάω|obj|6
φιτρός|obj|6
ἑτέρως|obj|6
μάντις|obj|6
ἀμύντωρ|obj|6
κάπριος|obj|6
γένυς|obj|6
ἡγέομαι|obj|6
Μελάνιππος|obj|6
σιωπάω|obj|6
τάχος|obj|6
Χίμαιρα|obj|6
ἀλήθεια|obj|6
ὑφαίνω|obj|6
ἑρκίον|obj|6
φάτνη|obj|6
φορβή|obj|6
ἐκπίνω|obj|6
φρονέω|obj|6
ὁμιλέω|obj|6
ναύτης|obj|6
ἄλλυδις|obj|6
ἔμβρυον|obj|6
δαιτυμών|obj|6
τραφερός|obj|6
παράκοιτις|obj|6
ἀργει~ος|obj|6
κίθαρις|obj|6
πλευρόν|obj|6
̓ὀδυσσεύς|obj|6
στοναχέω|obj|6
Χρύσης|obj|6
πεζός|obj|6
Ἠλείοι|obj|6
ῥύσιον|obj|6
ἀλέω|obj|6
παρά|obj|6
τέμνω|obj|6
πήγνυμι|obj|6
μάχαιρα|obj|6
μήρινθος|obj|6
εἰσεῖδον|obj|6
Ἀφαρεύς|obj|6
Στέντωρ|obj|6
Κίλλα|obj|6
περάτη|obj|6
Ἀρήνη|obj|6
Αἰπύ|obj|6
Κυπαρισσήεις|obj|6
Ἀμφιγένεια|obj|6
Ἕλος|obj|6
Δώριον|obj|6
Θάμυρις|obj|6
Δουλίχιον|obj|6
Οἰνόμαος|obj|6
ἀλήτης|obj|6
οἴκοθεν|obj|6
χαρίζομαι|obj|6
λυγρός|obj|6
πολυμηχανία|obj|6
πρότερος|obj|6
ὀθόνη|obj|6
ἄγρα|obj|6
χόανος|obj|6
εἱανός|obj|6
ἐσσύμενος|obj|6
Χάρις|obj|6
μέλι|obj|6
σφήξ|obj|6
ἀέξω|obj|6
κορμός|obj|6
μέγεθος|obj|6
θεοπρόπιον|obj|6
πίθος|obj|6
ὁρμάω|obj|6
σέλας|obj|6
κτερείζω|obj|6
ἀράχνιον|obj|6
κεραίζω|obj|6
δεύω|obj|6
παρέρχομαι|obj|6
οὐλαμός|obj|6
κίρκος|obj|6
ὑποστορέννυμι|obj|6
πράσσω|obj|6
Μοῦσα|obj|6
ἀρέσκω|obj|6
ὁμόσε|obj|6
ἡγήτωρ|obj|6
νεοσσός|obj|6
τοῖος|obj|6
ὅλμος|obj|6
εἵς|obj|6
στρόμβος|obj|6
ὄνθος|obj|6
ποτή|obj|6
ἀκοντίζω|obj|6
πήρα|obj|6
ἕννυμι|obj|6
χαλέπτω|obj|6
Χαλκίς|obj|6
ὀσμή|obj|6
ἀλλότριος|obj|6
δάω|obj|6
αὐτόφι|obj|6
πόκος|obj|6
χερμάδιον|obj|6
Αἴγυπτος|obj|6
Ἀνδρομάχη|obj|6
ἵζω|obj|6
Κακοίλιος|obj|6
τολμάω|obj|6
τρίβω|obj|6
ἄθυρμα|obj|6
ἀγυιά|obj|6
καταδάπτω|obj|6
ἄλσος|obj|6
Ἀμυδών|obj|6
κεῖσε|obj|6
λέσχη|obj|6
λέχοσδε|obj|6
συνθεσία|obj|6
ἵημι|obj|6
Πάνδαρος|obj|6
γηράσκω|obj|6
Καλυψώ|obj|6
ἄγαλμα|obj|6
δύη|obj|6
φθινύθω|obj|6
ὑπόσχεσις|obj|6
εὐλή|obj|6
ἐγγείνωνται|obj|6
σήπω|obj|6
παλίωξις|obj|5
κάλπις|obj|5
γεύω|obj|5
πτέρνη|obj|5
γλυφίς|obj|5
νεῦρον|obj|5
ἐνωπή|obj|5
ἐπιτέλλω|obj|5
δαῖς|obj|5
ἐξερύω|obj|5
Ἠμαθίη|obj|5
χαλιφρονέω|obj|5
σαοφροσύνη|obj|5
ἁλόθεν|obj|5
φλέγμα|obj|5
ποδώκεια|obj|5
εἴδω|obj|5
ἀναρπάζω|obj|5
Αἴολος|obj|5
ἄντομαι|obj|5
Ἄλος|obj|5
Ἀλόπη|obj|5
Τραχίς|obj|5
ὀπυίω|obj|5
Βουπρασίον|obj|5
ψευδής|obj|5
στεφάνη|obj|5
πτύγμα|obj|5
νηπιαχεύω|obj|5
θάλεα|obj|5
Λέσβος|obj|5
λύσσα|obj|5
Ἰφιτίων|obj|5
Ὀτρυντεύς|obj|5
Ὀρτίλοχος|obj|5
λάρναξ|obj|5
κόνις|obj|5
