word|function|count
αἰδώς|obj|1
ἀντάω|obj|1
ὀπωπή|obj|1
ἐξονομαίνω|obj|1
πατροκασίγνητος|obj|1
φαίαξ|obj|1
ὀνομάζω|obj|1
ἐπιγράφω|obj|1
ὠθέω|obj|1
ἐμπίμπρημι|obj|1
πελεμίζω|obj|1
Κουρῆτες|obj|1
χανδάνω|obj|1
οὐτάζω|obj|1
ὑποφεύγω|obj|1
ἀφαιρέω|obj|1
παρά|obj|1
παραμένω|obj|1
προχέω|obj|1
τέρμα|obj|1
ἀποκρύπτω|obj|1
σταθμόν|obj|1
μάρπτω|obj|1
σφάλλω|obj|1
πελάζω|obj|1
Ἀλέξανδρος|obj|1
πράσσω|obj|1
ἐπισχεσία|obj|1
ἐριδαίνω|obj|1
θέλγω|obj|1
ὄνησις|obj|1
ἀθρέω|obj|1
ἀμύντωρ|obj|1
μερμηρίζω|obj|1
τανύω|obj|1
σφέτερος|obj|1
σκίδνημι|obj|1
ὑπόβρυχα|obj|1
προλείπω|obj|1
χαλιφρονέω|obj|1
σαοφροσύνη|obj|1
ἄλαλκε|obj|1
δαίδαλος|obj|1
ἄρτιος|obj|1
χέραδος|obj|1
ἀναλέγω|obj|1
κόλλοψ|obj|1
χορδή|obj|1
ἀνεγείρω|obj|1
αἴσιμος|obj|1
ἐπαρήγω|obj|1
ἄγριος|obj|1
θητεύω|obj|1
ὀφέλλω|obj|1
ἑτέρως|obj|1
Ἱππασίδης|obj|1
ἐίσκω|obj|1
τρεῖς|obj|1
ἑός|obj|1
κατακαίω|obj|1
ἐπεύχομαι|obj|1
Κτήσιππος|obj|1
κευθμών|obj|1
βίβημι|obj|1
ἀκοντίζω|obj|1
Ἀδάμας|obj|1
φορβή|obj|1
δύναμις|obj|1
ἄπειμι|obj|1
μηχανάομαι|obj|1
Δημήτηρ|obj|1
Αὐτομέδων|obj|1
ὅρμημα|obj|1
στοναχή|obj|1
καμμονίη|obj|1
ἀνδροκτασία|obj|1
ἁλιεύς|obj|1
πλόος|obj|1
Ἑρμῆς|obj|1
νέμεσις|obj|1
Ἑκάεργος|obj|1
ʽἑκάεργος|obj|1
Φοῖβος|obj|1
πῶλος|obj|1
Θέτις|obj|1
Κρονίδης|obj|1
ἡγήτωρ|obj|1
θρωσμός|obj|1
προτρέπω|obj|1
χαλκίς|obj|1
κύμινδις|obj|1
ἄγυρις|obj|1
ἠλάκατα|obj|1
γεύω|obj|1
σκοπός|obj|1
Πλειάδες|obj|1
Βοώτης|obj|1
ἄρκτος|obj|1
κρέα|obj|1
ὅπλον|obj|1
ἄκριτος|obj|1
φύγαδε|obj|1
φάτις|obj|1
αὐδάω|obj|1
μέρμερος|obj|1
μητίομαι|obj|1
νεοσσός|obj|1
μάσταξ|obj|1
τρίτος|obj|1
Ἀτρείων|obj|1
ὁπότερος|obj|1
εἵς|obj|1
στρόμβος|obj|1
ὑποσχεσίη|obj|1
Νίσυρος|obj|1
Κάρπαθος|obj|1
Κάσος|obj|1
σύμπας|obj|1
Πλευρών|obj|1
Ὤλενος|obj|1
Πυλήνη|obj|1
Χαλκίς|obj|1
ἡγέομαι|obj|1
τρίαινα|obj|1
Κάρ|obj|1
Μίλητος|obj|1
Γλαῦκος|obj|1
Τρίκκη|obj|1
Ἰθώμη|obj|1
ὀρχηθμός|obj|1
ῥώψ|obj|1
Αἴγυπτόνδε|obj|1
ναυτίλλομαι|obj|1
ῥηγμίς|obj|1
ὑπεκφεύγω|obj|1
κεῖσε|obj|1
κείρω|obj|1
κλίνω|obj|1
χαρίζομαι|obj|1
σφυρόν|obj|1
προίξ|obj|1
τοσοῦτος|obj|1
στερέω|obj|1
Πατροκλῆς|obj|1
ἐρύομαι|obj|1
λύγος|obj|1
ἄγγος|obj|1
ξερόν|obj|1
ἀποθύμιος|obj|1
ἀσκός|obj|1
Ἴσμαρος|obj|1
δέρκομαι|obj|1
λοφιά|obj|1
ἐρίζω|obj|1
θυμοφθόρος|obj|1
πενθερός|obj|1
Ἠετίων|obj|1
πολεμιστής|obj|1
κτίλος|obj|1
καταδύω|obj|1
δεύω|obj|1
Ὀιλιάδης|obj|1
ἄωτος|obj|1
Εὔβοια|obj|1
Δωδώνη|obj|1
Πηνειός|obj|1
ῥόα|obj|1
Τρίκη|obj|1
Μυκήνηθεν|obj|1
Ἀλκάθοος|obj|1
ἁνδάνω|obj|1
πρέσβυς|obj|1
Λύκτος|obj|1
ξένιος|obj|1
σημάντωρ|obj|1
Ναυσικάα|obj|1
ἄλφιτον|obj|1
ἕννυμι|obj|1
εὐφροσύνη|obj|1
ῥιγόω|obj|1
ζῶμα|obj|1
ἀνατλῆναι|obj|1
σπλάγχνον|obj|1
ὀβελός|obj|1
ἑκατόμβοιος|obj|1
λαυκανίη|obj|1
πατέομαι|obj|1
ὄψον|obj|1
Πείσανδρος|obj|1
θνητός|obj|1
Ἰδαῖος|obj|1
Κεβριόνης|obj|1
ἅλλομαι|obj|1
ῥάκος|obj|1
ἄγκιστρον|obj|1
ποτή|obj|1
λίμνη|obj|1
παρεξέρχομαι|obj|1
προμίγνυμι|obj|1
λίσσομαι|obj|1
ἀλοιφή|obj|1
κέραμος|obj|1
γνύξ|obj|1
τένων|obj|1
διαβαίνω|obj|1
Ἔρεβος|obj|1
ἐνέπω|obj|1
ἵζω|obj|1
θαλύσια|obj|1
Ἶρις|obj|1
Νιόβη|obj|1
ῥιπή|obj|1
σιωπάω|obj|1
ἀπορρίπτω|obj|1
εἴδομαι|obj|1
Στέντωρ|obj|1
φήνη|obj|1
ἐρείδω|obj|1
Μελάνιππος|obj|1
κειμήλιος|obj|1
Φαίδρη|obj|1
Πρόκρις|obj|1
ἤρα|obj|1
μενοινάω|obj|1
δαλός|obj|1
κρείσσων|obj|1
ἱππόσυνος|obj|1
ἀλυσκάζω|obj|1
διαπέρθω|obj|1
στρέφω|obj|1
ἀκοντιστύς|obj|1
ὁμοκλέω|obj|1
ἀική|obj|1
ἀλέξω|obj|1
ὑποκρίνομαι|obj|1
ἀπεῖπον|obj|1
ἐπιστάτης|obj|1
ἐκπαιφάσσω|obj|1
Καδμεῖος|obj|1
Λαοδίκη|obj|1
ἑκατόγχειρος|obj|1
πηός|obj|1
Σῶκος|obj|1
σχεδόν|obj|1
ἀέθλιον|obj|1
ἐπιτέλλω|obj|1
Πήδαιος|obj|1
παραδαρθάνω|obj|1
χροιά|obj|1
θύρετρα|obj|1
ἕκτωρ|obj|1
ἐξεσία|obj|1
πραπίδες|obj|1
διαμπερές|obj|1
ὑπερέχω|obj|1
ἀποφέρω|obj|1
λαπάρα|obj|1
ἄσταχυς|obj|1
ἀγυιά|obj|1
κλητός|obj|1
Θρῄκηθεν|obj|1
κύστις|obj|1
λύσσα|obj|1
θωρήσσω|obj|1
Ἀσκανίη|obj|1
ἄναντα|obj|1
κάταντα|obj|1
πάραντα|obj|1
δόχμιος|obj|1
ἰωχμός|obj|1
ἐξίημι|obj|1
ἀκωκή|obj|1
κρατερός|obj|1
ἰγνύα|obj|1
κίρκος|obj|1
μολύβδαινα|obj|1
βυσσός|obj|1
ἄμυδις|obj|1
φρονέω|obj|1
Μηριόνης|obj|1
οἴκοι|obj|1
Ὀθρυονεύς|obj|1
Κασσάνδρη|obj|1
Ῥίγμος|obj|1
Θρᾴκη|obj|1
Τάρνη|obj|1
ἔγκατα|obj|1
τεῦκρος|obj|1
Λήι|obj|1
Πηνέλεως|obj|1
Δηιπυρός|obj|1
ὁμίχλη|obj|1
ὁμόσε|obj|1
ἐναίρω|obj|1
πάτροκλος|obj|1
Ἐνυάλιος|obj|1
Σύμη|obj|1
Διόθεν|obj|1
οὐλαμός|obj|1
Ἀβυδόθεν|obj|1
πτύξ|obj|1
Λαομέδων|obj|1
λώπη|obj|1
πέλεια|obj|1
πολυμηχανία|obj|1
οὐλαί|obj|1
συφεός|obj|1
ὀρχηστύς|obj|1
κόπρος|obj|1
ἔτυμος|obj|1
πεδάω|obj|1
δέω|obj|1
Σικανία|obj|1
ὅθεν|obj|1
πέλαγος|obj|1
Δουλίχιον|obj|1
πεδίονδε|obj|1
παράκοιτις|obj|1
ἐπεσβολία|obj|1
ἄθυρμα|obj|1
κληδών|obj|1
Λαπίθαι|obj|1
κειμήλιον|obj|1
λέσχη|obj|1
ἤλεκτρον|obj|1
ἀλήτης|obj|1
σπιλάς|obj|1
εὐαγγέλιον|obj|1
τίω|obj|1
χοῖνιξ|obj|1
Πυθώδε|obj|1
ἀγρόθεν|obj|1
ἵνα|obj|1
μέγαρόνδε|obj|1
ἐκτέμνω|obj|1
πρότονοι|obj|1
θύω|obj|1
κρήνηνδε|obj|1
λέχοσδε|obj|1
δάος|obj|1
Τένεδος|obj|1
σφέλας|obj|1
βουλυτόνδε|obj|1
συμφράζομαι|obj|1
γλῶσσα|obj|1
κοῖτος|obj|1
ἀνανέομαι|obj|1
Πάνδαρος|obj|1
Ἄδαμας|obj|1
ἄσιος|obj|1
ἄργυρος|obj|1
μυῖα|obj|1
συνόχωκα|obj|1
Ἀρήνη|obj|1
Αἰπύ|obj|1
Κυπαρισσήεις|obj|1
Ἀμφιγένεια|obj|1
Πτελεός|obj|1
Ἕλος|obj|1
Δώριον|obj|1
Θάμυρις|obj|1
πινυτή|obj|1
μῆκος|obj|1
δουλοσύνη|obj|1
ἔτης|obj|1
ἡμιτάλαντον|obj|1
κήδω|obj|1
τυτθός|obj|1
ἀλαωτύς|obj|1
δάω|obj|1
μάχαιρα|obj|1
μέγας|obj|1
δρόμος|obj|1
συνδέω|obj|1
ταρσός|obj|1
περκνός|obj|1
ἐνθένδε|obj|1
Σιδών|obj|1
Εὐπείθης|obj|1
δίπτυχος|obj|1
Τάφιοι|obj|1
δινεύω|obj|1
ἐξαπατάω|obj|1
αἴθρη|obj|1
κυνέη|obj|1
μέτωπον|obj|1
μίτρα|obj|1
περάτη|obj|1
ἄριστον|obj|1
πειράζω|obj|1
μέτειμι|obj|1
ἕλωρ|obj|1
ὅτι|obj|1
αὖλις|obj|1
κυνέα|obj|1
μαινάς|obj|1
δόσις|obj|1
αἰχμητής|obj|1
πρότερος|obj|1
νεᾶνις|obj|1
αὖτε|obj|1
