,x,y,token,label
180,0.57808673,-0.0985659,επειτʼ,non_verb
181,1.6599998,-1.2583747,απανευθε,non_verb
182,-0.1416526,-0.14988212,κιων,non_verb
183,0.9529676,1.3702334,ηραθʼ,non_verb
184,-0.50692034,0.044078954,γεραιος,non_verb
185,0.9704035,1.3819863,Απολλωνι,non_verb
186,0.43553427,0.2049712,ανακτι,active
187,0.94012374,1.3544204,ηϋκομος,non_verb
188,-0.52948606,1.1249857,τεκε,non_verb
189,0.8249869,-0.036511976,Λητω,active
190,-1.7773168,-0.41423288,κλυθι,non_verb
191,1.0736531,0.105995424,μευ,non_verb
192,-1.7868364,-0.41330287,αργυροτοξʼ,non_verb
193,-1.1742696,1.0841961,ος,non_verb
194,-1.7886661,-0.41390067,αμφιβεβηκας,non_verb
195,-1.7876688,-0.41378126,Κιλλαν,non_verb
196,-1.7957907,-0.41569188,ζαθεην,non_verb
197,-1.7872719,-0.41358012,Τενεδοιο,medium
198,0.64360934,0.3737528,ιφι,non_verb
199,-0.95202845,1.3282189,ανασσεις,active
200,-1.7878017,-0.41445696,Σμινθευ,non_verb
201,2.1170785,0.015415188,ει,non_verb
202,1.162196,0.6547489,ποτε,active
203,-1.787796,-0.41474155,χαριεντʼ,medium
204,0.44044337,-0.22359054,νηον,active
205,-0.8871038,-1.9077992,ερεψα,non_verb
206,0.25249666,-0.88925916,κατα,non_verb
207,-0.20054571,0.92928517,πιονα,non_verb
208,1.2052286,0.10398378,μηριʼ,non_verb
209,1.2119528,0.101869695,εκηα,non_verb
210,1.1978077,1.5577254,ταυρων,non_verb
211,-2.1046305,0.3629947,ηδʼ,non_verb
212,0.06679614,-0.43815753,αιγων,non_verb
213,1.8010997,0.11333205,μοι,non_verb
214,1.2196382,0.102136664,κρηηνον,active
215,1.2374977,0.0910864,εελδωρ,non_verb
216,0.76553375,0.461304,τισειαν,non_verb
217,0.469092,0.50155747,Δαναοι,non_verb
218,0.7679777,0.45753863,εμα,non_verb
219,-0.7013769,0.7671027,δακρυα,non_verb
220,0.7709411,0.46648592,σοισι,active
221,0.7623303,0.45993474,βελεσσιν,non_verb
222,-0.35986042,0.79365784,ευχομενος,medium
223,-0.5050119,-0.19917,εκλυε,non_verb
224,-0.096554264,0.18244539,Φοιβος,non_verb
225,-0.096942194,0.18289584,Απολλων,non_verb
226,0.6556611,0.3468144,κατʼ,non_verb
227,-1.339328,0.029690484,Ουλυμποιο,medium
228,-1.3389148,0.028960902,καρηνων,non_verb
229,-1.5328902,0.3948913,χωομενος,medium
230,0.5472087,-0.31980708,κηρ,non_verb
231,-0.8567951,-1.4064826,τοξʼ,non_verb
232,0.43625754,1.0666142,ωμοισιν,non_verb
233,-0.8563608,-1.3998978,αμφηρεφεα,non_verb
234,0.10735153,-0.1670064,φαρετρην,non_verb
235,0.8093853,-1.0789456,εκλαγξαν,non_verb
236,0.21100508,-0.054917894,αρʼ,non_verb
237,0.34844533,-0.43787536,οϊστοι,non_verb
238,0.09120726,0.670304,επʼ,non_verb
239,-0.7870249,-1.6062312,ωμων,non_verb
240,0.81352556,-1.0771934,χωομενοιο,medium
241,-0.14390314,-1.2543253,αυτου,non_verb
242,0.8095207,-1.0791786,κινηθεντος,non_verb
243,0.88855666,-1.0185411,ηϊε,non_verb
244,0.030818481,-0.32558668,νυκτι,active
245,-1.4434588,-1.1345887,εοικως,non_verb
246,1.6888146,-1.1002716,εζετʼ,non_verb
247,-0.7809946,-0.6523411,νεων,non_verb
248,-2.169811,0.17997494,μετα,non_verb
249,0.74973536,-0.0663238,ιον,active
250,1.688126,-1.1020516,εηκε,non_verb
251,-0.5562459,-0.5571606,δεινη,non_verb
252,-0.10411186,-1.1250025,κλαγγη,non_verb
253,0.24494292,-1.3086,γενετʼ,non_verb
254,-0.63388056,1.1052265,αργυρεοιο,medium
255,-0.62737346,1.1074374,βιοιο,medium
256,-0.07555183,1.3596718,ουρηας,non_verb
257,-0.62614554,0.13812853,πρωτον,active
258,-0.13253886,1.4256358,επῳχετο,medium
259,-0.89152753,-1.8515915,κυνας,non_verb
260,-0.08728802,1.3680451,αργους,non_verb
261,-0.087971136,1.3661714,αυτοισι,active
262,-0.3270977,-1.334953,βελος,non_verb
263,-0.08799677,1.3683368,εχεπευκες,non_verb
264,-0.08845586,1.3686607,εφιεις,active
265,0.34769687,-0.7627636,βαλλʼ,non_verb
266,-0.43856087,1.1043879,αιει,active
267,-0.6667095,0.20845602,πυραι,non_verb
268,1.0483189,-0.6057809,νεκυων,non_verb
269,-0.6691401,0.2089688,καιοντο,medium
270,0.008105959,0.62219864,θαμειαι,non_verb
271,-0.023535175,-0.5819358,εννημαρ,non_verb
272,-0.8408328,0.65751165,ῳχετο,medium
273,0.05070124,0.21588469,κηλα,non_verb
274,0.3360534,-0.23841116,δεκατῃ,non_verb
275,-1.0697433,0.38445356,αγορηνδε,non_verb
276,-0.979591,0.07154877,καλεσσατο,medium
277,0.45534745,-1.0678933,λαον,active
278,0.9453677,1.6853491,φρεσι,active
279,-0.076659314,-0.6607863,θηκε,non_verb
280,-1.0551438,1.2526523,λευκωλενος,non_verb
281,-1.0552384,1.2559049,Ηρη,non_verb
282,-0.40513617,0.80736893,κηδετο,medium
283,0.5229137,0.48921722,Δαναων,non_verb
284,-0.45032364,0.7382665,ρα,non_verb
285,-0.40338993,0.80716014,θνησκοντας,non_verb
286,0.3560991,0.20471801,ορατο,medium
287,1.2648718,-1.0583502,επει,active
288,-1.1831167,-0.15821242,ουν,non_verb
289,-1.2852545,0.9051501,ηγερθεν,non_verb
290,-1.2792255,0.91424817,ομηγερεες,non_verb
291,0.6066522,1.4062905,γενοντο,medium
292,-1.2949756,0.9013409,ανισταμενος,medium
293,-1.2877715,0.8951733,μετεφη,non_verb
294,0.8784416,-0.8387219,ποδας,non_verb
295,0.36196446,-0.18699028,ωκυς,non_verb
296,1.1336596,0.8660537,Ατρεϊδη,non_verb
297,1.9445683,0.8465276,αμμε,non_verb
298,0.98835737,0.41911113,παλιμπλαγχθεντας,non_verb
299,0.9577636,0.4090546,οϊω,active
300,1.1062291,-1.1165346,αψ,non_verb
301,0.99228764,0.41881725,απονοστησειν,non_verb
302,1.0845237,0.8729813,κεν,non_verb
303,0.82191163,-0.14572427,θανατον,active
304,0.061772805,0.6646145,γε,non_verb
305,0.40178543,-0.0024020965,φυγοιμεν,active
306,0.5307582,-0.39542684,ομου,medium
307,0.7423122,-0.2838654,πολεμος,non_verb
308,0.40635732,-0.0014008217,δαμᾳ,non_verb
309,0.40661794,-0.002011054,λοιμος,non_verb
310,1.4037833,0.96765804,αγε,non_verb
311,1.5921981,-0.40198714,μαντιν,non_verb
312,1.5878633,-0.39702693,ερειομεν,active
313,1.5883217,-0.39695328,ονειροπολον,active
314,1.5914186,-0.39556265,οναρ,non_verb
315,-0.5202914,-1.1400284,εκ,non_verb
316,-0.76860386,1.2790871,εστιν,non_verb
317,0.24218892,1.1200987,κʼ,non_verb
318,0.41472438,1.2827398,ειποι,non_verb
319,0.18553133,1.331624,τοσσον,active
320,-0.30000558,0.092058055,εχωσατο,medium
321,1.0195359,0.054879732,ταρ,non_verb
322,1.0204114,0.056560665,ευχωλης,non_verb
323,1.0220718,0.057537857,επιμεμφεται,medium
324,1.027194,0.0662255,εκατομβης,non_verb
325,0.24108917,1.1192675,αι,non_verb
326,1.0445987,-1.2860613,πως,non_verb
327,0.9929859,1.4005173,αρνων,non_verb
328,0.69619817,-0.13434036,κνισης,non_verb
329,1.2173704,0.11058395,τελειων,non_verb
330,1.2236364,0.11147526,βουλεται,medium
331,1.2218256,0.1105146,αντιασας,non_verb
332,1.0688257,1.2498534,ημιν,non_verb
333,-0.8149112,-0.987606,απο,non_verb
334,1.2323129,0.10619673,λοιγον,active
335,1.2318405,0.1072032,αμυναι,non_verb
336,1.5484304,0.5470752,ητοι,non_verb
337,-0.36763328,1.4791266,ειπων,non_verb
338,-0.12651668,-0.90708894,εζετο,medium
339,-1.1787406,1.1414007,ανεστη,non_verb
340,1.4572139,0.5761517,Καλχας,non_verb
341,-1.1353072,0.26024717,Θεστοριδης,non_verb
342,-1.1389048,0.25902835,οιωνοπολων,non_verb
343,-1.1360973,0.2651225,οχʼ,non_verb
344,-1.1351107,0.26404288,αριστος,non_verb
345,-1.018507,0.2637735,ῃδη,non_verb
346,0.6070089,0.6184864,εοντα,non_verb
347,-1.1414465,0.25698858,εσσομενα,medium
348,-1.8848298,0.05444668,προ,non_verb
349,-1.1424508,0.2564467,νηεσσʼ,non_verb
350,-1.1510038,0.2527454,ηγησατʼ,non_verb
351,-0.7714057,-0.3264951,Ιλιον,active
352,-0.045735277,-0.17775305,εισω,active
353,1.4828172,-0.1811491,ην,non_verb
354,-0.6634946,0.3372858,δια,non_verb
355,-1.1471745,0.2519972,μαντοσυνην,non_verb
356,0.8048815,-1.0224042,πορε,non_verb
357,-1.2424698,0.79015917,σφιν,non_verb
358,-0.7194041,0.40615973,φρονεων,non_verb
359,-1.244957,0.7947546,αγορησατο,medium
360,-1.2429127,0.796315,μετεειπεν,non_verb
361,1.1119143,1.4228404,Αχιλευ,non_verb
362,0.056914385,-0.20449585,κελεαι,non_verb
363,0.05641916,-0.20468213,με,non_verb
364,-0.7344495,0.0096277315,Διϊ,non_verb
365,1.2743083,0.8041181,φιλε,non_verb
366,0.9173286,-1.8048786,μυθησασθαι,medium
367,-0.71982855,-0.015630405,εκατηβελεταο,non_verb
368,0.95824087,-0.7036432,ανακτος,non_verb
369,0.29500777,0.21809664,εγων,non_verb
370,1.923715,-0.34228492,ερεω,active
371,1.7929791,0.5733748,συ,non_verb
372,1.4392127,0.8240598,συνθεο,non_verb
373,0.086391754,1.0796502,ομοσσον,active
374,1.0984772,-1.3590667,μεν,non_verb
375,-0.30065593,0.8580507,προφρων,non_verb
376,-0.16161765,2.0093355,επεσιν,non_verb
377,0.09391157,0.93453693,αρηξειν,non_verb
378,0.45172554,1.1283529,οϊομαι,medium
379,-0.16967027,0.75349593,ανδρα,non_verb
380,1.5590861,1.5295204,χολωσεμεν,active
381,0.90499955,-1.4605894,μεγα,non_verb
382,-1.1162939,1.7257972,παντων,non_verb
383,-1.1155989,1.7245145,Αργειων,non_verb
384,1.5610517,1.5271764,κρατεει,active
385,1.5589869,1.5296166,πειθονται,medium
386,0.31457892,1.8287256,κρεισσων,non_verb
387,-0.9457603,1.3254402,βασιλευς,non_verb
388,0.2619394,-0.3281417,οτε,active
389,0.31052577,1.8298899,χωσεται,medium
390,0.19466361,1.7476704,ανδρι,non_verb
391,0.31063616,1.829412,χερηϊ,non_verb
392,0.77214974,1.1817933,περ,non_verb
393,-0.5843008,0.23435803,χολον,active
394,1.0174415,1.1709933,αυτημαρ,non_verb
395,1.0155574,1.1714681,καταπεψῃ,non_verb
396,0.7255974,-0.7567267,αλλα,non_verb
397,-1.1043905,1.3224092,μετοπισθεν,non_verb
398,1.0164601,1.1724634,εχει,active
399,1.0430212,1.1530057,κοτον,active
400,-0.18564557,-0.6951863,οφρα,non_verb
401,1.01322,1.171836,τελεσσῃ,non_verb
402,0.6713731,0.10711974,στηθεσσιν,non_verb
403,0.9959672,1.1686925,εοισι,active
404,-0.19575544,0.52884996,φρασαι,medium
405,-0.19801655,0.5324298,σαωσεις,active
406,-0.10379311,0.64392036,απαμειβομενος,medium
407,-0.109528735,0.6399399,προσεφη,non_verb
408,0.43483382,0.9430406,θαρσησας,non_verb
409,-0.94531566,1.3931026,μαλα,non_verb
410,0.052043263,1.1397263,ειπε,non_verb
411,0.71107787,-1.2259401,θεοπροπιον,active
412,0.71303535,-1.2151335,οισθα,non_verb
413,1.375147,0.7366922,μα,non_verb
414,0.31117156,0.9126633,φιλον,active
415,0.5664042,2.1851656,ῳ,non_verb
416,0.307898,1.0716026,Καλχαν,non_verb
417,-1.2308319,0.09626457,Δαναοισι,active
418,0.308168,1.0707701,θεοπροπιας,non_verb
419,0.30868915,1.0706964,αναφαινεις,active
420,-0.7329409,1.6472292,εμευ,non_verb
421,0.30980203,1.0705351,ζωντος,non_verb
422,-0.78795344,0.28682914,χθονι,non_verb
423,0.31361133,1.0683652,δερκομενοιο,medium
424,1.0247033,1.4421716,σοι,non_verb
425,0.29951796,1.0670003,κοιλῃς,non_verb
426,0.3202086,1.0684174,βαρειας,non_verb
427,1.5205456,-0.24039446,χειρας,non_verb
428,0.32246885,1.0654082,εποισει,active
429,0.32034308,1.0667807,συμπαντων,non_verb
430,1.21108,-0.22860989,ουδʼ,non_verb
431,-0.6938996,-0.24890594,Αγαμεμνονα,non_verb
432,0.3364751,1.0554936,ειπῃς,non_verb
433,1.5612748,0.15080723,πολλον,active
434,0.44223267,1.5801562,ευχεται,medium
435,1.3380916,1.0198368,ειναι,non_verb
436,0.67007136,0.7716019,τοτε,active
437,-0.1382928,0.81686354,θαρσησε,non_verb
438,-0.37694907,0.8168731,ηυδα,non_verb
439,-0.13819723,0.81640077,μαντις,non_verb
440,-1.5383695,0.47073707,αμυμων,non_verb
441,0.7268945,1.0700514,ενεκʼ,non_verb
442,1.0207431,0.05197036,αρητηρος,non_verb
443,-1.4541146,1.6215777,ον,non_verb
444,1.0202804,0.05181089,ητιμησʼ,non_verb
445,-1.400615,0.116426535,Αγαμεμνων,non_verb
446,0.054296948,-0.9682518,απελυσε,non_verb
447,1.0200313,0.045226563,απεδεξατʼ,non_verb
448,1.0188546,0.039004967,τουνεκʼ,non_verb
449,-0.89536315,0.5833454,εδωκεν,non_verb
450,0.2693682,0.82435095,εκηβολος,non_verb
451,1.2847717,-0.39509696,ετι,active
452,0.5468008,0.5475583,δωσει,active
453,1.1931919,1.0033464,Δαναοισιν,non_verb
454,1.3476131,-0.15193471,αεικεα,non_verb
455,-0.89880204,1.3071811,απωσει,active
456,-0.7983936,1.1876639,πατρι,non_verb
457,-0.7996631,1.1885408,φιλῳ,non_verb
458,0.37538558,0.7252198,δομεναι,medium
459,-0.8992247,1.306561,ελικωπιδα,non_verb
460,-0.89474624,1.2784532,κουρην,non_verb
461,-0.91065377,1.3119668,απριατην,non_verb
462,-0.89875245,1.3049895,αναποινον,active
463,-0.86043787,1.2816017,αγειν,non_verb
464,-1.0377985,-0.03491934,ιερην,non_verb
465,-1.0357755,-0.0353591,εκατομβην,non_verb
466,-0.83538204,-0.4537271,ες,non_verb
467,-0.8869105,0.35244757,ιλασσαμενοι,medium
468,0.17182365,-0.5165046,πεπιθοιμεν,active
469,-0.9499388,1.3205279,ηρως,non_verb
470,-0.8002423,1.1277676,ευρυ,non_verb
471,-1.3993776,0.11599816,κρειων,non_verb
472,-0.9153382,-0.34690043,αχνυμενος,medium
473,1.627013,0.8643731,μενεος,non_verb
474,0.7014954,-0.9618685,φρενες,non_verb
475,0.6301887,-1.9154099,αμφιμελαιναι,non_verb
476,0.6300087,-1.9153265,πιμπλαντʼ,medium
477,0.15541202,-1.9814072,οσσε,non_verb
478,0.56598717,-1.7897921,πυρι,non_verb
479,0.62981826,-1.9153125,λαμπετοωντι,active
480,0.45495576,-2.0540106,εϊκτην,non_verb
481,-0.42985326,0.40219724,Καλχαντα,non_verb
482,-0.42927742,0.40031403,πρωτιστα,non_verb
483,-0.13913217,1.8302914,κακʼ,non_verb
484,-0.42903373,0.40325856,οσσομενος,medium
485,-0.15585226,-0.10846862,προσεειπε,non_verb
486,1.655461,0.11607192,μαντι,active
487,1.4956148,-0.591179,κακων,non_verb
488,1.804357,-0.1781261,πω,active
489,1.6554909,0.11703259,κρηγυον,active
490,1.654534,0.11823374,ειπας,non_verb
491,-0.24405469,-0.14440767,εστι,active
492,0.75359243,-0.4566456,φιλα,non_verb
493,0.8274696,1.3740704,μαντευεσθαι,medium
494,-1.6326844,0.06369305,εσθλον,active
495,0.63661,-0.33187735,ουτε,active
496,-0.69404167,-0.7438403,επος,non_verb
497,0.6378423,-0.3318956,ουτʼ,non_verb
498,0.9479073,1.3689016,ετελεσσας,non_verb
499,1.4610946,0.604843,θεοπροπεων,non_verb
500,-0.28358147,1.9851784,αγορευεις,active
501,-0.18565059,0.09492062,τουδʼ,non_verb
502,1.5994239,0.21995278,ενεκα,non_verb
503,1.0352551,0.55131793,αλγεα,non_verb
504,0.26851648,0.82370955,τευχει,active
505,0.039884556,0.94613093,ουνεκʼ,non_verb
506,-0.39462322,1.0151429,κουρης,non_verb
507,0.26915273,0.82337713,Χρυσηϊδος,non_verb
508,0.26898804,0.8252622,αγλαʼ,non_verb
509,1.1086512,1.644183,εθελον,active
510,0.27006724,0.8117231,δεξασθαι,medium
511,0.29661253,0.9912418,πολυ,non_verb
512,0.2719061,0.79184496,βουλομαι,medium
513,1.2805141,-0.8329576,αυτην,non_verb
